date,source,target,ip,referrer,agent
"2025-11-10 08:47:53",/program/defensive-driving/cmv-driver-safety/,https://www.esc.org/program/eversafe-25/utility-vehicle/,72.14.199.96,,"Mozilla/5.0 AppleWebKit/537.36 Chrome/141.0.7390.122 Safari/537.36 Google-Ads-Conversions"
"2025-11-10 08:49:02",/program/defensive-driving/eversafe-driving-program-on-site-training/,https://www.esc.org/program/eversafe-25/,24.16.87.113,https://www.esc.org/program/private-training/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-10 08:58:15",/program/pilot-car/colorado-online/,https://www.esc.org/colorado-pilot-car-certification-and-training/,174.218.222.57,https://www.esc.org/courses/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-10 08:58:15",/program/flagger/federal-2023-mutcd/,/program/flagger/online-mutcd-flagger/,174.218.222.57,https://www.esc.org/courses/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-10 09:06:39",/about/related-article/pilot-car-reciprocity,https://www.esc.org/pilot-car/pilot-car-reciprocity/,174.202.225.236,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/371.0.763199552 Mobile/15E148 Safari/604.1"
"2025-11-10 09:09:59",/program/flagger/federal-2023-mutcd/,/program/flagger/online-mutcd-flagger/,47.215.33.72,https://www.esc.org/courses/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-10 09:13:12",/program/defensive-driving/eversafe-driving-program-on-site-training/,https://www.esc.org/program/eversafe-25/,51.68.107.141,,"Mozilla/5.0 (compatible; MJ12bot/v2.0.4; http://mj12bot.com/)"
"2025-11-10 09:13:24",/wa-tcs-student-information,https://form.jotform.com/EvergreenSafety/wa-tcs-student-information,51.68.107.141,,"Mozilla/5.0 (compatible; MJ12bot/v2.0.4; http://mj12bot.com/)"
"2025-11-10 09:15:33",/pevo-pre-trip,https://www.esc.org/wp-content/uploads/2025/04/ESC-PEVO-Pre-trip-meeting-sheet-fillable.pdf,174.226.12.176,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_1_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1"
"2025-11-10 09:16:14",/pilot-car/p-evo-supplies/,/pilot-car/pevo-supplies/,24.140.185.185,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-10 09:16:53",/pilot-car/witpac/every-move-begins-with-a-pre-trip-meeting/,/pilot-car/every-move-begins-with-a-pre-trip-meeting/,24.140.185.185,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-10 09:18:37",/pevo-inspection-list,https://www.esc.org/wp-content/uploads/2024/11/PEVO-inspection-list.pdf,146.75.164.249,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_1_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1"
"2025-11-10 09:23:27",/program/defensive-driving/eversafe-driving-program-on-site-training/?nocache=1713345619,https://www.esc.org/program/eversafe-25/?nocache=1713345619,52.167.144.235,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
"2025-11-10 09:30:01",/about/related-article/pilot-car-reciprocity?_ga=2.103256707.2036545836.1762794628-455394035.1760532870,https://www.esc.org/pilot-car/pilot-car-reciprocity/?_ga=2.103256707.2036545836.1762794628-455394035.1760532870,172.59.99.136,https://esc.arlo.co/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-10 09:30:28",/wa-tcs-student-information,https://form.jotform.com/EvergreenSafety/wa-tcs-student-information,24.16.222.192,https://www.esc.org/program/traffic-control-supervisor/washington/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-10 09:31:04",/program/entrenamiento-en-forklift/,/program/entrenamiento-de-forklift/,172.59.99.136,https://www.esc.org/pilot-car/pilot-car-reciprocity/?_ga=2.103256707.2036545836.1762794628-455394035.1760532870,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-10 09:41:11",/about/related-article/what-is-the-3-4-second-rule/,https://www.esc.org/defensive-driving/what-is-the-3-4-second-rule/,72.14.199.96,,"AdsBot-Google (+http://www.google.com/adsbot.html)"
"2025-11-10 09:46:12",/program/pilot-car/colorado-online/,https://www.esc.org/colorado-pilot-car-certification-and-training/,172.59.99.136,https://www.esc.org/courses/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-10 09:47:42",/program,/courses,104.198.36.41,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ShapBot/0.1.0"
"2025-11-10 09:49:41",/program/entrenamiento-en-forklift/,/program/entrenamiento-de-forklift/,38.62.179.166,https://www.esc.org/program-pilot-car-florida/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-10 09:51:23",/witpac,http://www.esc.org/program/pilot-car/witpac,98.196.174.153,https://chatgpt.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 OPR/122.0.0.0"
"2025-11-10 09:54:02",/about/related-article/pilot-car-reciprocity?_ga=2.250385285.2036545836.1762794628-455394035.1760532870,https://www.esc.org/pilot-car/pilot-car-reciprocity/?_ga=2.250385285.2036545836.1762794628-455394035.1760532870,172.59.99.136,https://esc.arlo.co/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-10 09:55:19",/program/eversafe/,https://www.esc.org/program/defensive-driving,54.91.122.193,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36"
"2025-11-10 09:55:20",/program/defensive-driving/,https://www.esc.org/program/eversafe-25/,54.91.122.193,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36"
"2025-11-10 09:56:53",/program/,https://www.esc.org/courses/,104.196.163.46,,"WP Rocket/Preload"
"2025-11-10 09:56:54",/program/,https://www.esc.org/courses/,104.196.163.46,,"WP Rocket/Preload Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
"2025-11-10 09:56:56",/program/defensive-driving/eversafe-driving-program-on-site-training/,https://www.esc.org/program/eversafe-25/,104.196.163.46,,"WP Rocket/Preload"
"2025-11-10 09:56:57",/program/defensive-driving/eversafe-driving-program-on-site-training/,https://www.esc.org/program/eversafe-25/,104.196.163.46,,"WP Rocket/Preload Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
"2025-11-10 09:56:57",/faqs/for-authorized-training-providers-approved-to-teach-the-mutcd-in-person-course-which-states-is-it-valid-in/,/faqs/mutcd-in-person-states/,104.196.163.46,,"WP Rocket/Preload"
"2025-11-10 09:56:59",/faqs/for-authorized-training-providers-approved-to-teach-the-mutcd-in-person-course-which-states-is-it-valid-in/,/faqs/mutcd-in-person-states/,104.196.163.46,,"WP Rocket/Preload Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
"2025-11-10 09:57:00",/faqs/,/faq,104.196.163.46,,"WP Rocket/Preload"
"2025-11-10 09:57:01",/faqs/,/faq,104.196.163.46,,"WP Rocket/Preload Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
"2025-11-10 09:57:30",/about/related-article/circular-logic/,https://www.esc.org/defensive-driving/circular-logic,66.249.79.3,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-10 09:59:15",/program/pilot-car/colorado-online/,https://www.esc.org/colorado-pilot-car-certification-and-training/,76.28.215.48,https://www.esc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-10 10:05:08",/replacement-cards/,https://forms.zohopublic.com/evergreensafetycouncil1/form/Replacementcardrequestform/formperma/lbT9UBJY-nL3mPiOsgLuKoLKfQdUFQblsxk_dhp1tPQ,54.80.185.200,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36"
"2025-11-10 10:12:58",/program/flagger/federal-2023-mutcd/,/program/flagger/online-mutcd-flagger/,69.7.37.35,https://www.esc.org/courses/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-10 10:24:28",/program/flagger/federal-2023-mutcd/,/program/flagger/online-mutcd-flagger/,136.226.54.200,https://www.esc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-10 10:24:39",/program/pilot-car/colorado-online/,https://www.esc.org/colorado-pilot-car-certification-and-training/,136.226.54.200,https://www.esc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-10 10:25:55",/pevo-pre-trip,https://www.esc.org/wp-content/uploads/2025/04/ESC-PEVO-Pre-trip-meeting-sheet-fillable.pdf,104.28.49.8,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"2025-11-10 10:35:32",/program/forklift/,/program/forklift-training/,72.14.199.97,,"AdsBot-Google (+http://www.google.com/adsbot.html)"
"2025-11-10 10:35:57",/program/pilot-car/north-carolina/,https://www.esc.org/north-carolina-pilot-car-certification-and-training/,74.7.227.76,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
"2025-11-10 10:54:09",/program/forklift/,/program/forklift-training/,204.10.213.10,https://www.esc.org/program/forklift-2020/online-2020/?utm_source=google&utm_campaign=21951985128&utm_content=&utm_term=&utm_medium=&gad_source=1&gad_campaignid=21962280232&gclid=EAIaIQobChMIi-StyqDokAMVNEd_AB3RxxeyEAAYAiADEgLNcfD_BwE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-10 11:03:52",/program/flagger/federal-2023-mutcd/,/program/flagger/online-mutcd-flagger/,98.183.4.71,https://www.esc.org/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-10 11:37:20",/program/defensive-driving/cmv-driver-safety/,https://www.esc.org/program/eversafe-25/utility-vehicle/,45.78.196.98,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0 Mobile/15E148 Safari/604.1"
"2025-11-10 11:38:30",/program/forklift/,/program/forklift-training/,52.255.111.49,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot"
"2025-11-10 11:44:31",/pevo,https://evergreensafe.wpengine.com/program/pilot-car,166.196.79.22,https://www.youtube.com/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/140.0.7339.122 Mobile/15E148 Safari/604.1"
"2025-11-10 11:46:37",/program/pilot-car/colorado-online/,https://www.esc.org/colorado-pilot-car-certification-and-training/,147.253.236.241,https://www.esc.org/courses/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-10 11:48:52",/about/related-article/5-steps-to-preventing-bridge-hits/,https://www.esc.org/pilot-car/5-steps-to-preventing-bridge-hits/,23.21.148.226,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36"
"2025-11-10 11:49:12",/witpac-student-resources-2024-version/,/witpac-student-resources/,52.203.152.231,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36"
"2025-11-10 11:49:20",/about/related-article/the-truth-about-forklift-certification/,https://www.esc.org/forklift/the-truth-about-forklift-certification/,18.233.24.238,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36"
"2025-11-10 11:55:24",/about/related-article/pilot-car-glossary/,https://www.esc.org/pilot-car/pilot-car-p-evo-glossary/,18.232.12.157,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36"
"2025-11-10 11:56:33",/forklift-form/,https://form.jotform.com/EvergreenSafety/forklift-instructor-inquiry-form,52.205.113.104,,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36"
"2025-11-10 12:01:11",/about/related-article/pilot-car-reciprocity?_ga=2.100628251.445081991.1762804429-674739613.1762804429,https://www.esc.org/pilot-car/pilot-car-reciprocity/?_ga=2.100628251.445081991.1762804429-674739613.1762804429,166.196.79.22,https://esc.arlo.co/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/140.0.7339.122 Mobile/15E148 Safari/604.1"
"2025-11-10 12:16:32",/program/on-site-training/,/program/private-training/,174.238.48.228,https://www.esc.org/pilot-car/high-pole-basics/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Mobile Safari/537.36"
"2025-11-10 12:16:45",/about/related-article/certification/,https://www.esc.org/pilot-car/pilot-escort-vehicle-operator-certification/,172.117.206.235,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
"2025-11-10 12:17:52",/program/flagger/federal-2023-mutcd/,/program/flagger/online-mutcd-flagger/,65.21.113.242,,"Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)"
"2025-11-10 12:29:13",/program/forklift/,/program/forklift-training/,41.114.19.158,https://www.esc.org/program/eversafe-25/eversafe-online-25/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-10 12:31:24",/program/flagger/federal-2023-mutcd/,/program/flagger/online-mutcd-flagger/,174.85.8.69,https://www.esc.org/courses/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0"
"2025-11-10 12:31:27",/program/pilot-car/colorado-online/,https://www.esc.org/colorado-pilot-car-certification-and-training/,174.85.8.69,https://www.esc.org/courses/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0"
"2025-11-10 12:32:21",/about/related-article/witpac-online/,https://www.esc.org/witpac-online/,172.117.206.235,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
"2025-11-10 12:38:03",/program/entrenamiento-en-forklift/,/program/entrenamiento-de-forklift/,41.114.19.158,https://www.esc.org/program/forklift-training/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
